Date,DailyVolume,DailyReturn
6/12/2012,1713460000,0.005235925
7/12/2012,1613570000,-0.003756764
10/12/2012,1528430000,0.002995232
11/12/2012,1921860000,0.011831457
12/12/2012,1756220000,-0.002809116
13/12/2012,1833990000,-0.007183647
14/12/2012,1786980000,-0.006961471
17/12/2012,1911420000,0.01321631
18/12/2012,2022130000,0.014591752
19/12/2012,1933270000,-0.003329456
20/12/2012,1691190000,0.001980642
21/12/2012,2843090000,-0.009631517
24/12/2012,614230000,-0.002783808
26/12/2012,1059190000,-0.007448777
27/12/2012,1342790000,-0.001421329
28/12/2012,1143530000,-0.008573552
31/12/2012,1557230000,0.019997889
2/1/2013,2111300000,0.030716904
3/1/2013,1769420000,-0.003756094
4/1/2013,1745140000,0.000351498
7/1/2013,1702540000,-0.000918815
8/1/2013,1744380000,-0.002258932
9/1/2013,1732510000,0.004528092
10/1/2013,1754240000,0.00513552
11/1/2013,1772600000,0.001239645
14/1/2013,1876050000,-0.002601038
15/1/2013,1852870000,-0.002155564
16/1/2013,1692380000,0.002173092
17/1/2013,1766510000,0.005921323
18/1/2013,1860070000,-0.000411364
22/1/2013,1790730000,0.002701995
23/1/2013,1698190000,0.003337381
24/1/2013,2046990000,-0.007385059
25/1/2013,1920250000,0.006174994
28/1/2013,1935590000,0.001457305
29/1/2013,2050670000,-0.000202941
30/1/2013,2014350000,-0.003598946
31/1/2013,2190840000,-5.73387E-05
1/2/2013,2012930000,0.011765973
4/2/2013,1874750000,-0.015076649
5/2/2013,2150080000,0.012905769
6/2/2013,2002740000,-0.000977462
7/2/2013,1955960000,-0.00105732
8/2/2013,1816480000,0.00908027
11/2/2013,1551370000,-0.000585533
12/2/2013,1786800000,-0.001726194
13/2/2013,1822450000,0.003260607
14/2/2013,1924900000,0.000556802
15/2/2013,1858670000,-0.002072706
19/2/2013,1843840000,0.006754341
20/2/2013,2001800000,-0.015303811
21/2/2013,2052630000,-0.010403179
22/2/2013,1581500000,0.00968551
25/2/2013,1930990000,-0.014412606
26/2/2013,1847750000,0.004300009
27/2/2013,1727260000,0.01041973
28/2/2013,2022530000,-0.000654617
1/3/2013,1870250000,0.003021986
4/3/2013,1718290000,0.003877302
5/3/2013,1891510000,0.013230502
6/3/2013,1764020000,-0.000545811
7/3/2013,1675640000,0.003016404
8/3/2013,1611700000,0.003799408
11/3/2013,1628500000,0.002619923
12/3/2013,1673740000,-0.003243305
13/3/2013,1577280000,0.000863594
14/3/2013,1651650000,0.004255564
15/3/2013,2305230000,-0.003025491
18/3/2013,1550510000,-0.003533313
19/3/2013,1690680000,-0.002622318
20/3/2013,1599120000,0.007769918
21/3/2013,1692260000,-0.009707437
22/3/2013,1681360000,0.006950879
25/3/2013,1666010000,-0.002989199
26/3/2013,1444500000,0.005310151
27/3/2013,1420130000,0.001242141
28/3/2013,1636800000,0.003377839
1/4/2013,1481360000,-0.008676335
2/4/2013,1580800000,0.004843891
3/4/2013,1813910000,-0.011140266
4/4/2013,1475720000,0.001982192
5/4/2013,1594090000,-0.006548838
8/4/2013,1323520000,0.005739918
9/4/2013,1498130000,0.004844474
10/4/2013,1769870000,0.018342328
11/4/2013,1829170000,0.000882527
12/4/2013,1471180000,-0.0015787
15/4/2013,1779320000,-0.023812186
16/4/2013,1515400000,0.014966592
17/4/2013,1902730000,-0.018366542
18/4/2013,1766000000,-0.011954372
19/4/2013,1738850000,0.012538041
22/4/2013,1628340000,0.008574384
23/4/2013,1684770000,0.011065247
24/4/2013,1738590000,9.78255E-05
25/4/2013,2012230000,0.006220876
26/4/2013,1721970000,-0.003261402
29/4/2013,1594110000,0.008465328
30/4/2013,1984270000,0.006582972
1/5/2013,1884600000,-0.008910191
2/5/2013,1757480000,0.012576114
3/5/2013,1745570000,0.011378057
6/5/2013,1500410000,0.00424435
7/5/2013,1709800000,0.001078675
8/5/2013,1756400000,0.004899014
9/5/2013,1826220000,-0.001201223
10/5/2013,1689730000,0.008040126
13/5/2013,1615510000,0.00064307
14/5/2013,1820520000,0.006926875
15/5/2013,1843910000,0.002602086
16/5/2013,1945760000,-0.001837795
17/5/2013,1828610000,0.009733808
20/5/2013,1745260000,-0.000725939
21/5/2013,1776780000,0.001627427
22/5/2013,2179330000,-0.011084733
23/5/2013,1820670000,-0.001120355
24/5/2013,1449210000,-8.09468E-05
28/5/2013,1748070000,0.008600404
29/5/2013,1794650000,-0.006125121
30/5/2013,1737320000,0.006857936
31/5/2013,1968270000,-0.010136664
3/6/2013,2054100000,0.002737399
4/6/2013,1871640000,-0.005803163
5/6/2013,1813890000,-0.012707322
6/6/2013,1802700000,0.006635367
7/6/2013,1646810000,0.013191957
10/6/2013,1556520000,0.001311548
11/6/2013,1560370000,-0.010599455
12/6/2013,1630200000,-0.010625706
13/6/2013,1584740000,0.013213087
14/6/2013,1458030000,-0.006327364
17/6/2013,1581830000,0.008345063
18/6/2013,1675090000,0.008704785
19/6/2013,1649200000,-0.011194132
20/6/2013,2041500000,-0.022816002
21/6/2013,2921900000,-0.00219634
24/6/2013,2030960000,-0.010869012
25/6/2013,1657280000,0.008169781
26/6/2013,1671280000,0.00846207
27/6/2013,1689800000,0.007594332
28/6/2013,3630410000,0.000408569
1/7/2013,1586750000,0.009179458
